Gene	OQ1	OQ2	OQ3	OQ4	OW1	OW2	OW3	OW4
FEX_0011855	12.00	2.00	11.00	13.00	1.00	20.01	19.00	11.00
FEX_0011856	3.00	2.00	5.00	2.00	0.00	3.00	0.00	2.00
FEX_0011857	13.00	31.00	29.00	22.00	12.00	22.00	20.00	29.00
FEX_0011858	94.52	119.89	172.50	112.83	69.83	142.61	125.20	87.70
FEX_0011859	2524.77	1150.56	901.60	995.76	1325.08	1288.26	1411.40	852.73
FEX_0011860	235.09	203.02	157.41	172.83	168.82	354.35	299.14	147.39
FEX_0011861	630.63	420.53	306.49	347.57	581.28	465.78	536.26	320.17
FEX_0011862	1580.00	1759.00	1753.00	1583.00	789.00	706.00	506.00	312.00
FEX_0011863	0.00	0.00	1.15	2.38	1.15	0.00	0.00	1.15
FEX_0011864	650.58	478.61	266.47	433.14	612.55	646.06	780.55	360.95
FEX_0011865	805.07	927.74	555.37	806.90	624.09	582.04	379.21	384.61
FEX_0011866	3606.74	2583.79	1700.48	2191.69	2256.77	1915.27	1765.73	954.50
FEX_0011867	502.00	344.00	204.00	282.00	448.00	384.00	447.00	422.00
FEX_0011868	69.68	32.59	61.36	37.16	16.48	58.10	38.04	19.60
FEX_0011869	590.32	472.41	816.64	215.84	322.52	216.90	308.96	369.40
FEX_0011870	107.00	125.00	109.02	89.00	253.00	136.10	72.00	94.00
FEX_0011871	1.00	11.00	6.00	7.00	8.00	20.00	7.00	3.00
FEX_0011872	11.00	0.00	10.68	3.00	2.00	0.00	1.85	6.00
FEX_0011873	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00
FEX_0011874	217.00	346.00	294.32	263.00	453.00	675.00	328.00	280.00
FEX_0011875	832.41	745.09	505.72	540.10	401.58	419.84	240.46	159.10
FEX_0011876	899.59	748.43	692.60	828.29	805.42	1132.16	640.54	642.91
FEX_0011877	0.00	10.49	37.68	40.61	0.00	0.00	0.00	0.00
FEX_0011878	19.00	3.00	2.00	16.00	1.00	1.00	15.00	4.00
FEX_0011879	93.00	80.00	76.00	62.00	42.00	58.00	62.00	51.00
FEX_0011880	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00
FEX_0011881	534.80	663.69	668.00	654.79	403.01	581.43	322.06	437.79
FEX_0011882	267.20	446.31	504.00	519.21	342.99	357.57	211.94	151.21
FEX_0011883	1.00	3.00	0.00	0.00	0.00	1.00	0.00	0.00
FEX_0011884	4.00	4.00	3.00	5.00	1.00	5.00	8.00	1.00
FEX_0011885	16.00	11.00	24.00	40.00	15.00	18.00	65.00	26.00
FEX_0011886	646.68	701.96	430.87	529.62	876.25	878.44	905.21	818.12
FEX_0011887	16.00	22.00	159.84	62.00	15.00	8.00	28.00	20.57
FEX_0011888	7.00	17.00	9.00	15.00	20.00	6.00	16.00	6.00
FEX_0011889	40.00	18.00	47.00	36.00	24.00	46.00	49.00	43.00
FEX_0011890	18.00	18.00	13.00	23.00	6.00	22.00	33.00	20.00
FEX_0011891	13.00	2.00	23.00	17.00	6.00	4.00	25.00	14.00
FEX_0011892	42.24	16.31	46.23	34.81	18.17	27.24	37.79	20.40
FEX_0011893	18.00	5.00	25.16	18.00	9.00	27.00	5.00	14.43
FEX_0011894	656.61	569.52	352.02	422.79	776.21	817.18	758.79	587.68
FEX_0011895	101.70	103.28	69.92	172.51	140.12	187.91	80.40	69.69
FEX_0011896	1019.69	968.19	585.06	648.70	668.67	599.92	616.81	331.63
FEX_0011897	244256.99	79562.50	11619.93	9311.66	41234.52	9514.06	41749.71	13592.11
FEX_0011898	3992.01	2911.50	474.07	223.34	1269.48	484.94	1118.29	295.89
FEX_0011899	9.00	0.00	21.00	12.00	1.00	3.00	1.00	4.00
FEX_0011900	27.00	27.00	72.00	17.00	18.00	23.00	24.00	33.00
FEX_0011901	6526.36	4647.38	4029.71	3689.39	6545.37	5388.11	7024.50	6226.63
FEX_0011902	518.07	285.88	367.54	403.96	396.62	370.99	207.18	180.11
FEX_0011903	576.00	544.07	1070.00	471.03	484.04	475.00	360.02	242.02
FEX_0011904	831.26	962.64	785.07	837.98	348.58	402.73	292.97	160.60
FEX_0011905	3327.86	1742.26	1423.09	1148.92	514.42	485.27	663.03	212.44
FEX_0011906	226.88	152.10	419.83	21.10	0.00	0.00	0.00	0.00
FEX_0011907	241.93	38.17	58.78	217.36	96.36	156.09	115.63	78.85
FEX_0011908	1056.06	936.06	562.95	955.10	716.92	1361.82	814.19	653.01
FEX_0011909	2274.55	3003.10	3113.92	3342.77	3501.77	3429.43	3372.80	2861.36
FEX_0011911	55.00	32.00	44.00	81.00	23.00	57.00	56.00	42.00
FEX_0011912	230.00	218.00	184.00	235.00	296.00	242.00	191.00	363.00
FEX_0011913	23.00	4.00	4.00	4.00	2.00	9.00	10.00	3.00
FEX_0011914	6.00	0.00	24.00	14.00	8.00	13.00	27.00	15.00
FEX_0011916	8.86	1.89	4.15	6.14	1.11	3.11	1.59	0.00
FEX_0011917	24.00	19.00	65.00	31.00	15.00	20.00	35.00	19.00
FEX_0011918	2.00	2.00	16.00	5.00	7.00	10.00	15.00	14.00
FEX_0011919	1364.00	1225.00	1392.00	1081.00	922.00	929.00	666.00	565.00
FEX_0011920	79.00	125.00	122.13	82.23	79.00	165.00	111.00	90.02
FEX_0011921	497.30	364.81	360.53	398.83	399.13	318.53	390.16	449.63
FEX_0011922	1945.40	1558.46	962.92	1335.95	2063.79	1700.62	1891.99	1427.19
FEX_0011923	1063.86	643.82	575.26	705.20	1014.79	1059.80	1267.23	1579.99
FEX_0011924	4182.05	2162.77	1270.72	1684.28	2404.34	2109.89	2847.49	2148.39
FEX_0011925	1094.36	682.08	348.44	545.96	590.09	618.09	627.58	437.94
FEX_0011926	11391.47	12167.44	10207.43	9664.16	9727.51	8407.27	5574.11	5033.76
FEX_0011927	7437.25	5966.93	4520.16	5776.38	7011.27	9312.57	4447.88	5374.90
FEX_0011928	302.02	731.21	478.77	183.30	504.42	503.09	180.23	135.52
FEX_0011929	103.64	571.79	365.74	76.69	401.52	320.74	68.01	61.70
FEX_0011930	134.32	119.04	124.13	147.38	306.75	240.56	255.79	387.88
FEX_0011931	368.98	241.47	315.00	187.00	293.00	281.00	239.00	159.00
FEX_0011932	113.00	74.00	191.00	70.00	78.00	58.00	60.00	35.00
FEX_0011933	4.29	3.46	13.64	0.00	0.00	0.00	0.00	0.00
FEX_0011934	5063.00	3240.00	2294.00	2575.00	4940.00	3821.00	7129.00	5983.00
FEX_0011935	394.58	294.15	333.58	245.69	244.50	197.97	151.11	185.68
FEX_0011936	926.47	428.51	289.42	378.98	333.28	442.18	275.26	362.82
FEX_0011937	371.72	355.00	314.00	415.00	503.00	303.00	357.00	295.00
FEX_0011938	3470.25	2577.47	3213.95	1970.78	1498.24	1585.21	1734.01	1363.18
FEX_0011939	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0011940	547.76	236.53	63.85	77.32	31.82	58.79	35.99	24.82
FEX_0011941	0.00	0.00	0.00	0.00	0.00	0.00	4.00	3.00
FEX_0011942	26.00	18.00	22.00	50.00	14.00	30.00	22.64	17.00
FEX_0011943	0.00	0.00	2.00	2.00	0.00	1.00	0.00	0.00
FEX_0011944	10.00	9.00	13.00	9.00	5.00	6.00	19.00	15.00
FEX_0011945	5.00	1.00	1.04	2.00	1.48	4.00	1.00	4.97
FEX_0011946	595.29	435.82	449.09	676.15	741.70	1331.32	637.34	964.53
FEX_0011947	215.94	241.18	412.91	277.85	175.66	133.10	133.66	189.96
FEX_0011948	60.56	29.42	31.06	54.34	11.09	36.78	55.81	15.18
FEX_0011949	111.13	107.12	48.30	196.81	82.70	210.39	83.61	255.99
FEX_0011950	5197.25	4116.88	2806.70	3359.19	5522.11	4632.34	5641.73	4292.01
FEX_0011951	4.00	0.00	8.00	0.00	4.00	3.00	6.00	1.00
FEX_0011952	17.00	13.00	2.00	13.00	5.00	7.00	20.00	10.00
FEX_0011953	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
FEX_0011954	4.00	0.00	8.00	8.00	6.00	6.00	6.00	6.00
FEX_0011955	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
FEX_0011956	2.05	1.54	6.67	2.79	0.00	3.23	0.00	0.00
FEX_0011957	251.00	325.00	258.00	303.00	232.00	233.00	295.98	229.00
FEX_0011958	132.00	261.00	392.00	155.00	123.00	154.00	110.00	77.00
FEX_0011959	44.66	14.00	73.69	81.00	20.00	49.77	44.00	45.00
FEX_0011960	6.00	5.00	2.00	7.00	0.00	8.03	16.00	11.00
FEX_0011961	819.00	725.00	429.00	1021.00	1409.00	689.97	1439.00	1085.00
FEX_0011962	106.71	131.27	164.09	80.93	155.79	94.70	148.17	82.21
FEX_0011963	538.29	487.73	326.91	474.07	307.21	365.30	254.83	150.79
FEX_0011964	451.00	334.00	208.00	274.00	821.00	485.00	935.00	1058.00
FEX_0011965	318.29	354.98	374.14	444.71	248.03	250.36	146.22	141.73
FEX_0011966	3064.80	2205.97	1951.06	1983.68	2316.69	2387.54	2715.28	2994.65
FEX_0011967	5.41	0.00	4.35	3.00	2.00	11.64	6.00	4.21
FEX_0011968	1270.87	338.01	125.98	47.07	888.04	264.23	752.42	145.64
FEX_0011969	2318.85	1892.63	2318.24	1865.41	1330.35	1777.64	1422.07	1200.78
FEX_0011970	7481.93	2871.83	1354.18	533.87	994.52	289.21	1205.72	298.04
FEX_0011971	2309.27	827.58	208.96	181.17	643.27	107.02	184.00	155.83
FEX_0011972	2340.62	1456.96	985.64	1326.48	2389.17	1781.76	2763.84	1935.71
FEX_0011973	162.61	0.00	0.00	0.00	147.64	1264.66	508.06	118.99
FEX_0011974	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0011975	114.00	152.00	158.00	221.00	135.00	266.00	117.00	124.00
FEX_0011976	372.00	224.00	343.00	105.00	242.01	146.00	156.00	139.00
FEX_0011977	309.78	242.97	165.13	190.56	169.81	188.64	217.81	86.71
FEX_0011978	354.32	217.84	121.67	269.81	209.77	241.63	259.13	161.40
FEX_0011979	330.85	274.18	125.72	222.63	116.43	88.30	84.87	70.42
FEX_0011980	20.05	12.00	125.43	34.00	37.00	24.43	20.19	21.46
FEX_0011981	30.02	10.00	41.93	40.00	9.00	24.00	62.00	30.89
FEX_0011982	17.00	4.00	13.05	15.00	13.00	3.00	9.00	5.00
FEX_0011983	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0011984	14.00	2.00	38.01	17.18	8.08	17.00	22.00	23.00
FEX_0011985	674.92	637.11	778.29	769.82	750.03	962.94	570.08	585.05
FEX_0011986	23.02	3.01	13.04	6.03	4.09	1.00	3.00	16.04
FEX_0011987	23.00	5.00	21.00	50.00	20.00	57.00	49.00	49.00
FEX_0011988	8.00	0.00	9.96	10.00	0.00	2.00	8.00	4.00
FEX_0011989	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00
FEX_0011990	16.00	11.00	23.04	38.00	0.00	23.00	13.00	8.00
FEX_0011991	9.00	3.00	18.00	10.00	10.00	34.00	8.00	5.00
FEX_0011992	34.17	36.00	98.99	42.65	16.00	27.18	46.00	7.00
FEX_0011993	270.11	545.30	309.01	571.94	363.68	355.20	533.14	164.04
FEX_0011994	456.16	328.07	388.97	376.09	371.44	359.63	367.95	288.08
FEX_0011995	1037.73	638.63	422.02	897.97	1092.87	1044.17	1307.91	843.88
FEX_0011996	23.70	13.47	29.67	28.43	8.56	7.94	18.09	4.05
FEX_0011997	61.33	36.73	36.18	18.95	9.44	13.46	9.57	20.48
FEX_0011998	55.97	29.80	38.20	28.62	18.00	18.60	5.38	19.51
FEX_0011999	45.00	41.00	35.00	30.00	19.00	36.00	43.00	30.00
FEX_0012000	4.00	7.00	6.00	4.00	2.00	0.00	2.00	0.00
FEX_0012001	12.00	18.00	6.00	28.00	6.00	25.00	19.00	22.00
FEX_0012002	2496.00	1460.00	936.00	1484.00	2671.00	2078.00	3411.00	3473.00
FEX_0012003	457.74	340.17	609.46	389.70	375.41	517.50	297.79	321.71
FEX_0012004	323.26	261.83	339.54	200.30	287.59	266.50	198.21	132.29
FEX_0012005	10.00	6.00	9.00	5.00	4.00	2.00	4.00	5.00
FEX_0012006	1.00	0.00	10.00	9.00	1.00	1.00	6.00	1.00
FEX_0012007	5.00	2.00	10.05	2.00	1.00	6.08	1.00	4.00
FEX_0012008	1.00	1.00	0.00	2.00	1.00	2.00	0.00	0.00
FEX_0012009	3.00	1.00	0.00	5.00	0.00	4.00	9.00	2.00
FEX_0012010	29.27	4.85	15.97	9.12	0.00	7.62	10.12	0.00
FEX_0012011	104.73	60.15	523.03	280.88	60.00	91.38	45.88	47.00
FEX_0012012	1129.19	1198.52	1261.24	1915.20	1627.09	1383.14	1355.58	1361.00
FEX_0012013	7.16	4.04	34.42	8.80	19.87	4.58	29.21	0.00
FEX_0012014	2.65	9.44	37.34	0.00	6.05	0.00	76.22	0.00
FEX_0012015	993.00	1097.00	899.00	721.74	350.00	292.28	493.00	217.00
FEX_0012016	211.00	187.00	121.00	172.00	130.00	155.00	143.00	107.00
FEX_0012017	1837.07	1571.93	808.79	943.00	1377.00	1214.00	1451.40	904.00
FEX_0012018	12.11	3.07	3.25	0.00	0.00	0.00	3.65	0.00
FEX_0012019	1014.99	812.34	838.67	754.99	890.83	756.67	659.16	528.35
FEX_0012020	496.83	777.66	1070.27	906.01	610.17	564.33	473.79	262.66
FEX_0012021	249.20	203.46	83.16	172.75	303.94	248.40	341.84	255.66
FEX_0012022	2340.50	1832.54	1141.57	1764.25	1585.06	1128.47	1405.16	811.22
FEX_0012023	28.00	33.00	19.00	14.00	23.00	10.00	9.00	3.00
FEX_0012024	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0012025	11.00	3.00	0.00	0.00	2.00	0.00	1.00	0.00
FEX_0012026	4.00	0.00	1.52	0.00	0.00	1.00	5.00	4.00
FEX_0012027	0.00	0.00	3.48	0.00	0.00	0.00	1.00	1.00
FEX_0012028	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012029	566.97	525.40	264.77	439.35	582.00	661.44	630.95	441.04
FEX_0012030	1070.00	1107.00	751.00	1080.00	1202.00	974.00	1173.00	693.21
FEX_0012031	8529.20	4094.20	2445.84	2444.11	1674.95	1372.75	1454.94	990.23
FEX_0012032	1223.80	628.80	488.14	935.89	1464.05	1458.25	1896.06	1124.77
FEX_0012033	0.00	0.00	0.00	1.00	4.00	2.00	4.00	1.00
FEX_0012034	3974.37	2769.99	1954.81	2773.63	5383.11	4511.91	9315.89	7076.66
FEX_0012035	1177.11	1091.24	1094.64	1032.63	917.37	969.40	930.00	715.87
FEX_0012036	985.52	948.77	687.55	694.74	1119.61	658.68	1028.11	1034.47
FEX_0012037	723.95	662.47	565.77	640.20	414.54	784.37	595.03	337.31
FEX_0012038	369.05	594.53	304.23	372.80	262.50	330.63	207.08	233.71
FEX_0012039	0.00	0.00	1.82	0.00	0.00	0.00	0.00	0.00
FEX_0012040	832.05	600.45	624.18	553.02	883.23	720.76	921.81	608.82
FEX_0012041	91.95	181.55	129.95	230.49	147.65	91.12	72.19	85.38
FEX_0012042	0.00	0.00	0.00	16.50	88.12	160.11	0.00	38.90
FEX_0012043	1.00	2.00	7.06	10.00	7.00	6.00	3.00	6.00
FEX_0012044	897.25	561.95	593.48	841.01	816.97	840.00	751.30	450.91
FEX_0012045	1374.61	1029.53	338.54	384.55	437.45	237.15	296.95	42.82
FEX_0012046	643.13	536.50	206.98	111.16	115.57	86.84	70.74	21.28
FEX_0012047	13.00	3.02	4.00	4.28	0.00	9.00	10.00	3.00
FEX_0012048	81.44	23.39	17.26	14.68	59.69	64.35	288.80	21.73
FEX_0012049	270.56	209.61	179.74	168.32	311.31	212.65	349.20	210.27
FEX_0012050	453.00	582.00	858.00	643.68	719.00	867.00	444.00	367.00
FEX_0012051	25.00	16.00	7.00	11.00	13.00	23.00	12.00	14.00
FEX_0012052	17.00	8.00	60.00	10.00	6.00	20.00	15.00	14.00
FEX_0012053	494.00	312.00	449.00	269.00	341.00	311.00	214.00	190.00
FEX_0012054	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.14
FEX_0012055	1.00	1.00	3.00	1.62	0.00	2.43	0.00	0.00
FEX_0012056	2108.09	1177.08	623.31	555.28	306.93	195.06	246.76	93.65
FEX_0012057	6.66	7.05	3.46	8.48	2.35	0.00	6.38	3.85
FEX_0012058	120.31	49.40	28.58	26.01	10.70	17.93	17.06	14.06
FEX_0012059	12.71	1.02	3.92	1.89	0.00	6.99	9.08	3.64
FEX_0012060	5842.48	3139.48	951.28	951.96	1793.48	883.59	1607.54	481.67
FEX_0012061	304.40	254.22	236.04	186.74	0.00	0.00	0.00	0.00
FEX_0012062	0.98	1.39	3.20	3.00	0.00	9.00	4.23	0.00
FEX_0012063	2.00	1.00	1.00	6.00	0.00	4.00	0.00	0.00
FEX_0012065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012066	0.00	0.00	2.06	0.00	0.00	0.00	1.00	1.01
FEX_0012067	0.00	0.00	8.00	1.00	0.00	0.00	0.00	1.00
FEX_0012068	0.00	1.00	3.06	6.00	1.23	1.35	0.00	0.65
FEX_0012069	0.00	0.00	0.00	1.00	2.21	2.00	0.00	0.00
FEX_0012070	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012071	11.92	7.81	7.15	11.15	7.51	13.70	16.67	3.41
FEX_0012072	1.00	1.53	3.48	0.00	2.82	1.29	2.72	1.00
FEX_0012073	3.00	0.00	1.60	0.00	0.00	6.00	0.00	0.00
FEX_0012074	7.31	5.26	2.74	3.98	3.50	2.41	6.51	2.47
FEX_0012075	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012076	34.17	17.00	116.12	48.85	29.90	39.86	72.68	14.41
FEX_0012077	5.37	1.00	5.44	5.69	2.16	0.00	0.00	1.01
FEX_0012078	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012080	0.00	0.00	1.05	1.00	0.00	0.00	2.00	0.00
FEX_0012081	2.00	3.00	0.00	13.00	4.00	7.00	13.00	1.00
FEX_0012082	3.00	0.00	0.00	0.00	0.00	1.03	0.00	1.06
FEX_0012084	64.00	55.93	46.48	51.50	154.00	142.48	205.14	179.20
FEX_0012085	8.00	3.00	0.00	2.00	0.00	3.00	2.00	0.00
FEX_0012086	25.97	5.00	20.99	8.02	4.00	3.00	38.86	18.71
FEX_0012087	19.88	20.15	32.39	25.70	38.11	18.67	69.76	68.79
FEX_0012088	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012089	0.00	0.00	7.24	1.06	0.00	0.00	1.97	0.00
FEX_0012090	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
FEX_0012091	8.00	6.00	16.01	12.00	2.00	10.00	31.00	1.00
FEX_0012093	0.00	1.00	1.00	1.00	0.00	0.00	5.00	1.00
FEX_0012095	3.00	0.00	0.00	0.00	0.00	0.00	2.23	0.00
FEX_0012096	87.01	24.35	42.01	46.01	55.00	197.31	123.68	69.07
FEX_0012097	14.00	3.00	9.00	4.00	8.00	34.00	25.00	5.00
FEX_0012098	3.00	1.00	3.00	6.00	4.00	9.00	13.00	0.00
FEX_0012099	78.59	24.48	25.23	109.41	20.40	18.73	32.72	42.64
FEX_0012100	21.39	28.58	17.16	23.95	11.54	8.06	11.95	1.11
FEX_0012101	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00
FEX_0012102	0.00	0.00	2.08	3.07	0.00	1.17	1.75	4.08
FEX_0012103	1131.09	778.00	736.00	1163.34	1002.00	1144.83	954.10	826.00
FEX_0012104	2.00	17.29	14.75	11.39	2.00	4.00	18.50	7.29
FEX_0012105	941.81	1171.61	1723.91	1309.38	1235.40	1144.45	802.52	669.40
FEX_0012106	662.17	351.13	364.33	477.04	855.55	670.93	891.83	1281.69
FEX_0012107	478.32	646.56	421.74	353.18	439.63	443.91	1013.97	609.87
FEX_0012108	6975.53	3884.23	2133.57	3688.90	4070.29	4005.27	3410.56	2338.68
FEX_0012109	5.00	1.00	27.00	7.00	2.00	6.00	10.00	7.00
FEX_0012110	1039.41	531.39	398.91	561.27	1233.42	923.02	1594.21	1815.28
FEX_0012111	2205.11	1982.39	1003.72	2040.06	2319.31	3702.04	2665.44	1525.21
FEX_0012112	228.47	152.40	132.07	229.09	278.58	339.31	158.14	249.99
FEX_0012113	12.53	15.60	171.93	8.91	17.49	20.69	8.86	4.01
FEX_0012114	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0012115	47.00	42.00	80.00	39.00	44.00	24.00	13.00	36.00
FEX_0012116	99.67	83.38	338.84	68.97	92.59	84.02	105.96	55.00
FEX_0012117	10.17	1.62	15.16	5.02	3.32	5.93	6.95	0.00
FEX_0012118	0.00	0.00	1.00	0.00	3.24	2.12	1.08	0.00
FEX_0012119	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012120	10.00	9.00	28.00	6.00	6.00	5.00	3.00	3.00
FEX_0012121	521.01	771.82	2400.44	400.55	186.71	128.98	163.89	70.24
FEX_0012122	1485.99	1158.18	19.56	810.45	1309.29	1366.02	655.11	852.76
FEX_0012123	27.09	2.18	7.64	8.84	12.28	21.17	12.04	34.41
FEX_0012124	0.00	0.00	0.00	0.00	2.62	4.43	12.73	0.00
FEX_0012125	32.00	31.00	325.00	132.00	46.38	55.57	43.27	17.00
FEX_0012126	8.31	2.00	12.54	21.00	16.96	19.85	46.01	31.50
FEX_0012127	10.70	3.00	12.46	24.00	4.05	21.15	25.00	8.51
FEX_0012128	409.79	577.68	715.92	586.87	936.67	731.12	565.66	546.69
FEX_0012129	1.39	1.00	6.00	4.09	1.00	4.84	3.01	3.89
FEX_0012130	9.67	0.00	0.00	1.31	0.00	4.22	2.20	10.19
FEX_0012131	114.62	241.23	223.19	260.47	143.68	159.27	164.61	72.41
FEX_0012132	636.93	504.12	779.00	622.72	500.10	625.73	304.01	447.17
FEX_0012133	440.40	257.65	45.81	151.40	299.21	219.93	325.17	251.34
FEX_0012134	632.62	381.49	138.41	170.34	227.38	283.48	157.00	191.14
FEX_0012135	17.80	20.40	121.71	4.98	5.54	7.20	0.00	5.39
FEX_0012136	2174.61	755.39	450.01	224.39	112.44	60.04	89.62	42.37
FEX_0012137	3082.96	864.73	345.87	317.29	83.64	19.27	18.38	8.09
FEX_0012138	354.26	440.06	353.75	469.05	258.81	290.29	179.00	146.17
FEX_0012139	37.74	33.94	15.25	39.95	30.19	52.71	65.00	38.83
FEX_0012140	119.73	70.31	58.24	24.00	45.00	24.00	74.00	36.38
FEX_0012141	153.54	146.77	104.80	148.66	148.00	166.24	174.48	178.71
FEX_0012142	2043.27	1892.56	1051.17	1571.42	2163.57	1407.72	2034.50	2038.72
FEX_0012143	28.36	52.09	164.91	30.47	2.24	0.00	6.21	0.00
FEX_0012144	1583.65	2178.04	1805.68	2320.11	919.19	1596.28	1447.29	641.90
FEX_0012145	2.74	1.00	3.13	7.09	3.90	3.02	9.23	10.07
FEX_0012146	458.77	315.66	210.58	354.65	511.37	452.57	951.81	790.10
FEX_0012147	467.77	20.00	20.35	198.19	213.58	48.24	76.32	43.54
FEX_0012148	823.89	1061.48	457.00	631.00	524.75	595.90	439.19	233.68
FEX_0012149	2126.39	1555.15	1067.26	856.48	946.40	992.03	1525.27	881.12
FEX_0012150	184.78	136.01	442.88	123.99	80.60	37.98	32.15	48.00
FEX_0012151	795.00	876.00	2462.04	1129.00	628.00	918.36	524.91	472.00
FEX_0012152	169.00	287.00	665.90	239.00	189.00	104.00	151.00	73.00
FEX_0012153	1199.94	1046.45	1250.86	831.53	478.26	431.10	296.34	184.19
FEX_0012154	157.64	101.31	80.34	107.99	44.29	42.25	32.65	25.76
FEX_0012155	23.15	10.00	1.00	4.00	3.03	27.09	25.00	8.00
FEX_0012156	1.00	1.00	5.00	5.00	3.00	0.00	1.00	0.00
FEX_0012158	7.09	7.89	17.40	10.95	5.00	8.09	5.74	5.32
FEX_0012159	7.00	4.00	3.00	9.00	1.00	11.00	0.00	10.00
FEX_0012160	0.00	0.00	0.00	1.00	1.00	2.00	0.00	0.00
FEX_0012161	1.00	0.00	3.00	0.00	0.00	1.20	0.00	1.00
FEX_0012162	2.99	2.04	2.12	0.00	0.00	2.12	1.14	1.35
FEX_0012163	24.00	9.24	11.00	12.00	17.00	35.00	55.00	52.00
FEX_0012164	20.66	29.76	16.59	23.95	12.62	20.52	33.94	25.22
FEX_0012165	0.00	0.00	10.30	0.00	0.00	0.00	0.00	1.14
FEX_0012166	5.00	3.75	0.00	21.96	2.39	5.61	17.34	0.00
FEX_0012167	876.36	1089.80	552.00	942.15	967.00	988.39	962.00	623.91
FEX_0012168	15.00	2.00	0.00	16.25	0.00	3.02	0.00	5.33
FEX_0012169	0.00	0.00	9.25	2.86	0.00	0.00	6.00	0.00
FEX_0012170	1.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00
FEX_0012171	6.00	1.75	11.00	6.00	0.00	1.00	1.00	0.00
FEX_0012172	93.93	91.20	67.74	104.26	102.59	171.66	139.00	117.48
FEX_0012173	122.45	104.58	66.08	158.01	215.46	118.45	164.26	111.20
FEX_0012174	13.20	9.01	7.78	9.54	10.90	10.96	5.66	4.52
FEX_0012175	111.00	71.00	61.00	47.00	54.00	88.00	2.00	114.00
FEX_0012177	22.00	17.00	3.00	2.00	3.00	5.00	6.00	20.00
FEX_0012179	284.20	221.11	243.63	255.58	250.38	290.12	238.68	273.09
FEX_0012180	0.00	0.00	413.82	0.02	0.00	0.00	0.00	0.00
FEX_0012181	429.84	567.64	134.71	501.50	480.96	763.11	646.19	752.29
FEX_0012182	1184.61	929.18	1558.56	1595.61	1220.63	827.38	580.34	363.37
FEX_0012183	2205.42	1645.39	1003.69	2565.54	4779.57	3245.49	4588.36	4961.71
FEX_0012184	4.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0012185	895.92	1786.91	537.62	841.52	1903.78	1340.22	2365.40	1326.69
FEX_0012186	1205.75	1801.65	2183.69	1856.64	1782.29	2101.53	2310.03	1539.70
FEX_0012187	340.00	472.00	433.00	421.00	624.00	842.00	543.00	618.00
FEX_0012188	2.00	1.00	1.00	1.00	3.00	1.00	0.00	0.00
FEX_0012189	380.92	367.49	265.79	341.33	478.21	410.06	407.86	258.21
FEX_0012190	11.08	2.51	7.21	12.67	5.79	10.94	15.14	9.83
FEX_0012191	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.96
FEX_0012192	250.00	350.74	931.68	593.84	443.99	382.00	409.72	250.92
FEX_0012193	99.00	54.00	198.00	118.00	45.00	77.00	38.00	71.00
FEX_0012194	0.00	2.26	12.32	18.16	1.01	0.00	5.28	3.08
FEX_0012195	0.00	3.00	6.00	4.00	0.00	0.00	2.00	0.00
FEX_0012196	20.00	10.00	25.00	22.00	34.00	91.00	22.00	31.00
FEX_0012197	36.00	90.00	169.00	53.00	54.00	60.00	45.00	79.00
FEX_0012198	36.00	5.00	75.00	33.00	22.00	19.00	36.00	13.00
FEX_0012199	1064.40	1021.32	2720.92	1269.50	1471.40	1295.41	1014.32	773.92
FEX_0012200	481.60	537.68	1878.08	462.50	339.60	281.59	205.68	276.08
FEX_0012201	775.59	565.40	615.57	667.28	1079.70	1104.70	1159.05	1117.30
FEX_0012202	1259.22	944.60	758.86	922.52	1546.22	1160.27	1550.82	1588.70
FEX_0012203	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
FEX_0012204	2.00	2.00	8.00	4.00	1.00	5.00	3.00	2.00
