Gene	OQ1	OQ2	OQ3	OQ4	YQ1	YQ2	YQ3	YQ4
FEX_0010396	1207.44	817.60	1227.96	408.70	11098.73	10230.92	2034.64	8281.76
FEX_0010397	1028.71	808.50	674.11	334.26	2401.54	2065.95	662.89	1790.94
FEX_0010398	110.00	155.00	161.00	147.00	58.00	137.00	109.00	235.00
FEX_0010399	44.00	47.00	51.00	101.00	8.00	10.00	12.00	4.00
FEX_0010400	0.00	1.01	1.35	1.23	1.00	1.00	1.17	1.19
FEX_0010401	112.81	221.87	285.00	487.96	303.00	465.00	574.00	613.35
FEX_0010402	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010403	1.00	0.00	2.00	2.00	0.00	3.00	3.00	0.00
FEX_0010404	13.00	7.02	3.64	12.20	3.00	2.00	4.00	3.00
FEX_0010405	1.00	0.00	0.00	7.00	0.00	3.00	0.00	2.00
FEX_0010406	4.00	2.00	20.00	3.00	1.00	7.00	2.00	4.00
FEX_0010407	11.00	5.00	18.00	12.00	20.22	11.03	0.00	3.00
FEX_0010408	1.00	0.00	0.00	2.66	0.00	1.00	0.00	0.00
FEX_0010409	0.00	2.08	4.01	1.00	0.00	0.00	1.29	0.00
FEX_0010410	8.34	11.11	18.59	17.24	4.16	0.00	5.51	10.16
FEX_0010411	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.96
FEX_0010412	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010413	23.51	8.00	21.48	20.88	7.22	8.29	10.00	28.85
FEX_0010414	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
FEX_0010415	28.94	13.00	15.65	20.65	5.94	7.01	7.00	14.00
FEX_0010416	1.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00
FEX_0010417	61.00	89.00	98.00	83.00	73.00	24.00	8.00	35.00
FEX_0010418	24.63	9.00	9.69	45.55	0.00	0.00	0.00	0.00
FEX_0010419	35.00	40.00	522.92	39.00	69.00	163.48	35.00	86.22
FEX_0010420	71.11	78.65	102.23	75.38	85.95	64.00	123.24	97.76
FEX_0010421	16.00	62.44	22.86	129.57	154.41	180.09	95.62	56.99
FEX_0010422	57.00	86.56	173.36	94.74	71.25	176.10	53.38	86.01
FEX_0010423	0.00	12.00	105.00	23.00	13.00	50.00	16.00	28.00
FEX_0010424	24.00	21.00	3.00	3.00	22.00	31.00	5.00	1.00
FEX_0010425	23.03	4.58	6.17	12.27	6.65	15.31	2.60	16.61
FEX_0010427	0.00	7.43	135.24	7.75	10.95	122.18	48.68	228.00
FEX_0010428	0.00	5.01	2.00	1.00	5.01	0.00	1.00	3.00
FEX_0010429	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010430	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0010432	1.00	3.00	4.00	23.00	9.00	6.00	2.00	22.00
FEX_0010433	104.26	76.78	122.41	92.55	52.11	109.67	37.91	66.23
FEX_0010434	5.80	3.50	13.97	7.22	3.86	12.58	3.86	15.29
FEX_0010435	0.00	0.00	1.88	0.00	0.57	1.12	3.10	0.00
FEX_0010436	4.00	2.00	5.18	2.11	0.00	8.00	0.00	2.00
FEX_0010437	56.20	61.50	2.57	77.66	77.00	58.83	57.77	61.15
FEX_0010438	10.74	26.22	30.59	43.45	14.89	9.33	36.09	24.77
FEX_0010439	20.00	5.00	10.00	3.00	5.00	1.00	2.00	10.00
FEX_0010440	181.40	187.28	179.71	198.10	113.61	176.33	147.79	200.19
FEX_0010441	1264.94	978.34	839.20	1060.59	969.39	1200.67	839.00	1259.59
FEX_0010442	41.00	54.00	58.00	42.00	30.00	48.00	54.00	59.00
FEX_0010443	11.00	4.00	3.10	12.22	3.00	8.56	9.08	21.80
FEX_0010444	2.00	2.00	12.90	6.78	9.00	15.44	11.92	29.20
FEX_0010445	0.00	2.00	2.00	6.00	3.00	1.00	0.00	2.00
FEX_0010446	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
FEX_0010447	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010448	2.00	4.00	9.00	7.00	4.00	0.00	2.33	1.18
FEX_0010449	0.00	0.00	0.00	0.00	0.00	0.00	1.67	0.82
FEX_0010450	757.00	550.00	601.00	442.00	701.00	680.00	1139.00	509.00
FEX_0010451	6.62	7.01	3.08	5.45	1.00	8.00	4.98	13.06
FEX_0010453	909.02	1006.19	668.24	982.01	924.68	925.13	1005.66	971.46
FEX_0010454	71.01	22.00	22.09	21.01	4.00	3.00	5.00	7.57
FEX_0010455	68.25	91.70	82.09	45.11	101.47	126.29	25.48	74.00
FEX_0010456	282.68	339.73	337.82	349.08	191.38	303.41	262.70	241.70
FEX_0010457	48.85	16.04	13.08	38.42	48.53	29.08	15.81	16.43
FEX_0010458	572.00	560.21	804.00	559.25	1245.42	542.00	397.00	1195.35
FEX_0010459	257.64	273.10	257.39	331.01	304.76	390.50	268.71	366.45
FEX_0010460	3083.82	3115.32	3494.62	2819.39	2373.43	4315.54	1901.10	3048.52
FEX_0010461	1245.54	1629.58	1253.99	1412.60	1085.81	1184.97	1166.19	1867.03
FEX_0010462	149.39	123.44	288.45	165.58	243.44	419.73	202.21	202.79
FEX_0010463	1041.61	821.56	1554.55	742.42	1806.56	1961.27	1143.79	2161.21
FEX_0010464	1180.94	426.55	746.85	286.44	1026.24	993.57	532.52	977.19
FEX_0010465	674.06	525.45	1320.06	680.56	753.76	1025.94	1374.48	813.71
FEX_0010466	17.00	18.00	6.00	16.00	24.00	20.00	2.00	16.00
FEX_0010467	3279.00	2571.00	1503.00	1987.00	1265.00	1768.00	1167.00	1661.00
FEX_0010468	29.31	17.78	11.34	22.86	5.33	22.75	13.59	27.65
FEX_0010469	116.66	39.03	36.07	95.89	68.91	72.82	81.00	29.23
FEX_0010470	220.44	67.93	92.68	196.94	341.78	446.04	192.75	79.91
FEX_0010471	33.00	13.00	21.00	17.00	13.00	5.00	0.00	16.00
FEX_0010472	518.56	379.56	295.10	414.03	383.42	339.90	350.11	377.38
FEX_0010473	3.00	43.50	93.22	43.17	10.81	18.06	59.14	29.97
FEX_0010474	4.00	20.00	32.32	16.35	17.00	44.00	11.00	15.00
FEX_0010475	0.00	0.00	4.68	2.80	0.00	4.00	0.00	0.00
FEX_0010476	177.93	193.68	245.29	163.28	159.26	254.03	91.49	288.60
FEX_0010477	71.00	64.00	120.00	130.00	124.00	177.00	75.00	117.00
FEX_0010478	1.00	5.00	13.00	5.00	3.00	8.00	0.00	5.00
FEX_0010479	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010480	31.18	14.96	10.33	14.64	6.93	3.30	7.21	15.23
FEX_0010481	17.99	4.49	21.05	9.07	1.22	3.26	0.00	7.77
FEX_0010483	0.00	0.00	2.66	1.10	0.00	0.00	0.00	1.17
FEX_0010484	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010485	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
FEX_0010486	0.00	0.00	0.00	1.00	1.00	3.01	0.00	1.00
FEX_0010487	150.59	59.80	95.86	195.32	40.21	23.56	30.66	43.93
FEX_0010488	8.75	9.06	3.40	8.03	11.47	7.04	4.44	6.32
FEX_0010489	9.00	1.00	12.36	11.06	27.96	81.18	19.00	29.71
FEX_0010490	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010491	440.84	263.30	200.89	227.30	225.57	210.21	237.43	173.64
FEX_0010492	320.30	300.71	201.29	421.94	354.98	594.88	305.49	483.34
FEX_0010493	17.00	2.00	6.00	7.00	4.00	0.00	4.00	5.00
FEX_0010494	1.00	2.00	16.00	2.00	1.00	1.00	4.00	1.00
FEX_0010495	4.00	5.00	1.00	5.00	0.00	6.00	0.00	4.00
FEX_0010496	22.00	10.00	10.00	17.00	4.00	8.00	2.00	11.00
FEX_0010497	4.00	2.00	10.00	4.00	4.00	3.00	1.00	4.00
FEX_0010498	9.00	0.00	0.00	0.00	1.00	1.00	3.00	2.00
FEX_0010499	2.00	1.00	2.00	3.00	0.00	1.00	0.00	3.00
FEX_0010500	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010501	411.01	325.86	586.09	378.63	542.01	555.86	331.32	495.82
FEX_0010502	1809.63	1497.44	864.16	1118.29	1147.24	1095.63	1027.02	1208.75
FEX_0010503	778.37	845.64	711.84	753.71	782.76	946.37	661.86	891.12
FEX_0010504	1302.53	1599.82	944.09	1166.66	1441.76	1643.85	1590.36	1807.79
FEX_0010505	441.20	332.24	209.67	369.10	486.07	399.72	364.43	361.98
FEX_0010506	439.80	472.76	272.33	452.90	348.93	494.28	254.57	490.02
FEX_0010507	2486.58	2370.67	1905.51	2558.79	2188.80	3157.73	2613.50	2697.19
FEX_0010508	0.00	13.92	0.00	7.53	0.00	14.46	0.00	9.30
FEX_0010509	80.96	118.38	30.45	176.53	201.42	182.66	205.92	298.15
FEX_0010510	684.12	418.54	972.34	859.12	1362.49	1237.04	991.71	1609.27
FEX_0010511	2360.34	1364.49	1235.70	1812.03	1965.29	2374.11	3441.88	3260.09
FEX_0010512	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010513	20.00	12.00	40.00	10.00	4.00	3.00	9.00	19.00
FEX_0010514	0.00	1.00	3.00	0.00	0.00	3.00	2.00	4.00
FEX_0010515	12.48	5.09	8.83	10.11	4.01	4.12	32.98	3.11
FEX_0010516	24.00	15.00	14.00	30.00	7.00	4.00	5.00	20.03
FEX_0010517	327.79	374.27	346.53	421.94	265.84	546.00	260.88	451.83
FEX_0010518	47.80	62.40	423.94	197.68	44.18	37.09	26.36	45.44
FEX_0010519	685.00	533.00	442.00	512.01	596.00	644.51	692.00	560.00
FEX_0010520	43.07	56.72	57.42	59.06	13.16	6.00	8.12	22.18
FEX_0010521	1.00	0.00	2.00	1.00	3.00	0.00	0.00	0.00
FEX_0010522	109.00	93.00	78.00	82.00	134.00	106.00	93.00	131.00
FEX_0010523	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010524	191.69	120.12	49.54	60.45	385.74	317.61	95.45	330.21
FEX_0010525	22.00	13.00	14.00	40.00	13.00	12.00	23.00	32.00
FEX_0010526	5.00	2.00	12.00	8.00	5.00	6.00	4.00	11.00
FEX_0010528	28.91	21.85	16.39	31.52	27.50	23.70	11.16	13.74
FEX_0010529	9.00	6.00	2.99	21.00	11.46	8.00	3.00	3.08
FEX_0010530	105.31	116.88	105.46	128.55	121.47	196.39	142.55	235.79
FEX_0010531	30.95	40.55	226.41	57.13	83.69	201.59	84.59	156.29
FEX_0010532	460.05	445.07	331.16	483.49	360.55	529.37	281.77	421.65
FEX_0010533	13.69	8.00	18.08	6.09	2.02	11.00	7.00	13.03
FEX_0010534	167.00	202.00	102.00	183.00	10.00	26.00	10.00	25.00
FEX_0010535	23.00	47.04	54.00	37.05	40.00	74.07	89.00	72.08
FEX_0010536	4207.00	1734.00	828.00	794.00	1456.00	1556.99	452.00	1093.96
FEX_0010537	374.11	531.67	577.43	560.55	1174.36	1353.99	677.94	1355.62
FEX_0010538	13.11	3.08	18.14	3.08	22.04	38.34	11.05	14.07
FEX_0010539	87.64	91.15	93.08	70.39	142.74	276.51	79.33	110.86
FEX_0010540	7.48	0.00	3.17	10.04	17.31	5.53	25.68	17.18
FEX_0010541	3642.78	1895.16	875.67	985.71	4126.11	2748.90	2047.64	2550.62
FEX_0010542	3852.72	2924.34	2367.07	2488.34	3775.24	3614.82	1769.34	3588.95
FEX_0010543	217.00	104.00	45.00	66.00	275.00	296.00	110.00	304.00
FEX_0010544	5303.06	3601.59	2560.92	2816.56	5441.85	4416.40	3414.48	4112.68
FEX_0010545	2112.09	1787.65	1831.52	2942.31	1239.92	1747.86	1766.17	1745.91
FEX_0010546	232.30	182.74	231.62	127.07	276.63	495.66	231.13	355.93
FEX_0010547	1.00	2.00	2.02	2.00	3.00	6.01	2.00	4.04
FEX_0010548	73.96	135.93	235.56	157.60	173.33	363.71	181.17	262.37
FEX_0010549	400.11	366.53	300.16	156.61	300.71	711.65	114.46	711.89
FEX_0010550	328.85	277.52	376.01	257.47	254.91	542.33	239.06	343.03
FEX_0010551	18559.12	22143.00	15872.48	29809.01	11485.07	22584.97	12511.74	28545.14
FEX_0010552	516.00	833.00	669.00	592.00	561.00	722.00	369.00	828.00
FEX_0010553	22.00	25.12	24.00	48.59	15.00	38.03	103.41	122.90
FEX_0010554	8.10	0.00	15.39	11.11	2.01	2.00	1.00	5.50
FEX_0010555	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010556	2.00	0.00	2.00	0.00	2.00	0.00	0.00	3.00
FEX_0010557	21.00	14.00	15.00	33.00	9.00	4.00	15.00	6.00
FEX_0010558	33.80	10.81	22.66	13.76	1.27	2.45	6.16	9.77
FEX_0010559	672.00	644.00	979.00	511.00	755.00	1123.00	651.00	923.00
FEX_0010560	14.00	2.00	3.00	3.00	1.00	0.00	1.00	0.00
FEX_0010561	1.00	1.98	4.00	0.00	0.00	3.00	1.00	3.66
FEX_0010562	94.69	29.91	50.61	73.95	37.57	11.48	11.49	27.21
FEX_0010563	61.00	17.00	1.00	5.00	1.00	2.00	2.00	0.00
FEX_0010564	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010565	11.00	2.00	7.00	12.00	2.00	1.00	0.00	3.00
FEX_0010566	449.14	458.30	663.76	488.44	580.75	740.53	516.50	743.43
FEX_0010567	76.00	39.00	86.00	56.00	80.00	110.00	72.00	93.00
FEX_0010568	59.86	84.70	37.24	42.07	54.25	91.47	122.50	297.57
FEX_0010569	12.00	2.00	2.00	18.00	36.00	37.00	32.00	0.00
FEX_0010570	11.00	1.00	3.00	2.00	0.00	0.00	2.00	2.00
FEX_0010572	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
FEX_0010573	11.00	10.00	5.00	8.00	1.99	4.00	5.00	3.00
FEX_0010575	0.00	1.00	0.00	1.56	0.66	0.00	0.00	1.02
FEX_0010576	19.96	10.36	15.85	19.90	5.00	7.33	10.21	3.37
FEX_0010577	0.00	2.00	6.58	1.00	1.00	0.00	7.12	4.00
FEX_0010578	0.00	2.26	6.00	0.00	1.00	0.00	0.00	1.00
FEX_0010579	10.00	5.74	17.00	1.00	3.00	1.00	2.00	12.00
FEX_0010581	2.02	0.00	1.00	0.25	1.00	0.00	1.00	1.00
FEX_0010582	0.00	0.00	4.75	1.00	0.00	0.00	0.00	0.00
FEX_0010583	5.00	4.00	7.00	1.00	7.00	7.19	0.00	1.00
FEX_0010584	11.14	0.00	19.19	4.51	1.03	9.85	2.00	10.31
FEX_0010585	3.13	0.00	0.00	3.01	2.00	1.00	0.00	2.00
FEX_0010586	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0010587	0.00	2.20	0.00	0.00	4.55	1.06	1.00	2.20
FEX_0010588	2.60	0.00	5.01	3.54	1.00	1.00	0.00	7.49
FEX_0010589	1.00	0.00	1.00	0.78	0.00	0.00	0.00	1.00
FEX_0010591	9.38	18.92	11.92	14.44	11.38	6.73	6.12	11.38
FEX_0010592	28.90	6.83	9.10	25.61	6.69	6.15	4.00	3.15
FEX_0010593	0.00	0.00	14.00	8.00	1.00	11.00	11.00	2.00
FEX_0010594	18.00	31.00	99.00	18.00	44.00	58.00	26.00	50.00
FEX_0010595	108.03	102.00	203.95	121.30	63.00	137.72	175.77	102.21
FEX_0010596	3.57	3.00	5.12	4.00	0.00	3.12	15.80	2.00
FEX_0010597	373.00	357.00	322.00	254.00	433.00	394.00	138.00	243.00
FEX_0010598	14.65	10.00	27.39	19.71	14.00	27.16	11.44	19.79
FEX_0010599	121.62	347.94	487.71	372.84	349.77	917.74	283.84	565.67
FEX_0010600	47.38	61.06	135.29	90.02	23.23	104.26	67.16	82.33
FEX_0010601	117.00	234.00	381.00	240.00	187.00	419.00	209.00	387.00
FEX_0010602	226.00	251.91	341.76	252.72	662.71	741.74	537.53	746.25
FEX_0010603	175.00	140.09	704.24	210.28	259.29	427.26	308.47	323.75
FEX_0010604	1755.00	1304.00	1708.00	1111.00	1797.00	2393.00	1290.00	1999.00
FEX_0010605	175.20	259.55	396.08	51.22	602.45	789.47	90.40	598.19
FEX_0010606	298.89	298.58	69.07	46.82	176.80	199.93	72.33	256.42
FEX_0010607	134.40	59.51	137.39	94.75	147.91	101.40	46.40	104.80
FEX_0010608	80.86	36.35	115.92	32.19	83.52	109.00	90.46	109.02
FEX_0010609	77.65	25.00	70.18	75.02	35.32	35.08	28.41	44.57
FEX_0010610	2536.64	1368.00	818.00	1154.39	2247.00	1823.00	2553.00	1628.00
FEX_0010611	1137.83	813.86	670.68	715.73	923.39	1024.11	638.37	895.00
FEX_0010612	26.17	31.84	16.90	33.64	54.05	35.20	30.83	31.08
FEX_0010613	37.00	74.00	121.00	99.00	244.00	164.08	229.00	181.00
FEX_0010614	303.00	878.30	1193.42	487.65	38.56	191.69	55.80	187.92
FEX_0010615	10.00	1.00	11.57	9.34	11.00	7.00	3.00	5.00
FEX_0010617	5.00	0.00	6.00	6.00	1.00	1.00	2.00	14.00
FEX_0010618	0.00	0.00	0.00	0.00	0.00	4.00	3.00	10.00
FEX_0010619	5.00	2.00	2.00	7.00	0.00	0.00	0.00	6.88
FEX_0010620	6.02	12.12	10.01	11.08	0.00	1.00	17.28	3.00
FEX_0010621	11.00	4.00	21.00	17.00	5.00	1.00	6.00	9.00
FEX_0010623	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010624	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
FEX_0010625	1.11	0.00	1.00	1.00	0.00	1.87	0.00	1.00
FEX_0010626	3.89	0.00	0.00	0.00	0.00	0.13	0.00	0.00
FEX_0010627	4.36	1.08	0.00	0.00	0.00	0.00	1.00	2.00
FEX_0010629	5.00	0.00	6.00	15.00	0.00	0.00	1.00	1.00
FEX_0010631	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0010632	0.00	1.00	0.00	0.00	2.00	0.00	1.00	1.00
FEX_0010634	1.00	4.00	1.00	1.00	0.00	3.00	2.00	1.21
FEX_0010635	0.00	2.01	0.00	2.07	1.00	0.00	1.00	0.00
FEX_0010636	2.05	5.04	2.17	9.29	3.04	0.00	0.62	11.01
FEX_0010637	6.44	1.56	4.90	3.36	1.29	0.66	3.00	2.03
FEX_0010638	21.10	2.67	2.82	10.66	1.00	4.67	10.71	11.95
FEX_0010639	1320.25	982.06	874.04	880.99	2300.90	1492.39	1306.98	1571.94
FEX_0010640	535.75	376.03	241.57	331.46	335.64	301.61	321.25	397.62
FEX_0010641	0.00	1.00	2.00	1.00	3.00	1.00	0.00	0.00
FEX_0010642	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010643	23.89	6.00	15.41	11.05	0.00	1.00	1.00	6.23
FEX_0010644	5.00	2.00	10.00	5.00	2.00	1.00	0.00	4.00
FEX_0010645	0.00	2.05	3.06	5.39	0.00	0.00	0.00	0.00
FEX_0010646	6.08	0.00	10.88	4.20	0.00	0.00	0.00	0.00
FEX_0010647	7.00	5.00	1.00	0.00	6.00	7.00	2.00	3.00
FEX_0010648	400.96	560.41	345.21	401.49	487.53	580.17	284.63	712.30
FEX_0010649	1041.04	1100.59	1183.79	902.81	515.47	1148.44	465.37	770.46
FEX_0010650	39.31	47.10	115.83	129.21	59.42	124.87	278.98	132.96
FEX_0010651	171.69	136.90	420.17	135.79	168.58	278.13	147.02	205.04
FEX_0010652	166.00	149.00	174.00	115.00	174.00	305.00	153.00	317.00
FEX_0010653	2.00	3.00	7.00	4.00	1.00	3.00	0.00	0.00
FEX_0010654	1253.00	963.00	668.00	564.00	1540.00	1397.00	1849.00	1310.00
FEX_0010655	17584.14	4721.68	3253.41	3166.87	10984.93	7005.16	3710.66	7242.27
FEX_0010656	4150.43	4253.75	698.92	165.21	713.85	1089.63	440.34	788.93
FEX_0010657	174.00	244.00	115.00	37.00	784.00	529.00	70.00	568.00
FEX_0010658	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
FEX_0010659	88.77	44.00	52.00	45.99	14.02	11.00	9.19	30.72
FEX_0010660	5.00	0.00	5.00	5.00	0.00	3.00	6.00	2.00
FEX_0010661	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010662	1038.29	1042.00	712.00	855.00	1013.00	1390.00	762.00	994.73
FEX_0010663	55.00	101.00	63.00	68.00	22.00	5.00	47.00	99.00
FEX_0010664	1.00	1.29	6.18	4.17	1.31	0.89	2.05	2.00
FEX_0010666	13.32	5.00	15.23	6.88	4.69	0.00	2.00	11.51
FEX_0010667	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010668	16.86	4.00	0.00	10.18	1.00	1.00	0.00	0.00
FEX_0010669	7.85	13.57	9.62	14.94	2.17	7.00	3.00	6.33
FEX_0010670	0.00	1.26	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010671	1.00	2.00	0.00	0.00	0.00	0.00	2.00	0.00
FEX_0010672	5.01	2.00	0.00	4.00	0.00	0.00	0.00	0.00
FEX_0010673	5.05	2.00	5.03	8.32	5.57	0.00	0.00	3.00
FEX_0010674	21.79	37.00	15.50	27.09	14.18	9.62	13.99	13.59
FEX_0010675	40.09	27.94	23.61	43.44	10.00	10.00	4.00	15.65
FEX_0010676	742.00	773.61	705.00	885.54	375.00	521.42	385.00	455.00
FEX_0010677	129.65	40.92	26.35	78.86	4.37	5.90	2.70	1.98
FEX_0010678	0.00	0.00	1.00	2.00	0.00	0.00	0.00	0.00
FEX_0010679	97.47	70.18	42.68	68.46	9.87	10.38	15.84	19.00
FEX_0010680	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010681	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
FEX_0010682	252.94	107.91	381.02	351.25	121.89	153.65	105.19	237.18
FEX_0010683	4.00	2.00	0.00	3.00	0.00	0.00	0.00	3.19
FEX_0010684	3.09	1.00	2.17	1.21	0.00	0.00	0.00	1.00
FEX_0010685	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010687	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010689	22.65	13.00	27.36	18.83	7.00	7.87	3.99	13.51
FEX_0010690	13.35	7.00	13.38	7.00	8.00	7.00	3.01	2.18
FEX_0010691	0.00	1.00	3.02	2.00	0.00	1.00	0.00	2.00
FEX_0010692	11.96	2.47	13.52	10.93	6.00	3.00	4.00	2.00
FEX_0010693	1.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
FEX_0010694	2.26	2.00	3.54	3.83	3.00	2.00	0.00	5.29
FEX_0010695	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
FEX_0010696	0.00	0.00	1.00	2.00	0.00	0.00	1.00	0.00
FEX_0010697	0.00	0.00	4.00	2.00	0.00	1.00	0.00	0.00
FEX_0010698	0.00	2.00	3.00	2.00	2.00	1.00	1.00	0.00
FEX_0010699	0.00	3.00	3.00	1.00	3.00	3.00	3.00	2.23
FEX_0010701	0.00	0.00	2.00	0.00	1.02	5.00	2.08	4.07
FEX_0010703	103.48	48.79	135.80	136.52	77.55	65.23	41.36	91.06
FEX_0010704	141.02	161.02	105.56	201.10	601.31	754.75	254.33	701.15
FEX_0010705	16.98	29.49	16.09	17.20	6.12	6.92	4.40	18.13
FEX_0010706	152.23	113.31	75.46	102.11	106.05	91.48	97.84	126.63
FEX_0010707	3507.53	2926.33	2551.03	3001.76	3644.67	3622.49	3025.12	3778.71
FEX_0010708	963.40	649.83	566.59	780.08	571.74	563.69	673.45	748.67
FEX_0010709	523.71	527.37	643.17	604.04	604.64	1065.28	498.43	1002.49
FEX_0010710	78.18	39.06	32.15	56.29	40.61	52.77	53.68	25.86
FEX_0010711	368.82	219.94	143.85	209.71	223.39	253.23	325.32	191.41
FEX_0010712	2037.00	1424.00	1355.00	1209.00	2413.00	2457.07	3287.00	2020.00
FEX_0010713	2903.94	1791.73	1284.98	1556.83	2147.15	1684.77	1749.02	1986.66
FEX_0010714	2867.06	1516.27	2223.02	1706.17	3792.85	3646.23	1389.98	4293.77
FEX_0010715	20.79	21.25	11.27	18.84	21.48	39.32	40.30	44.80
FEX_0010716	31.58	11.17	30.65	12.87	18.96	11.37	7.72	2.55
FEX_0010717	1442.62	900.58	469.61	620.29	976.56	990.31	678.98	864.65
FEX_0010718	5.00	2.00	20.47	7.00	6.00	6.00	2.00	4.00
FEX_0010719	6.00	1.00	23.00	5.00	2.00	9.00	4.00	8.00
FEX_0010720	18.20	22.57	212.19	41.50	34.25	91.99	45.87	46.11
FEX_0010721	12.00	1.00	7.00	3.00	3.00	4.00	0.00	5.00
FEX_0010722	0.00	5.00	9.00	1.00	4.00	0.00	0.00	0.00
FEX_0010723	4.00	3.00	17.00	9.00	5.00	4.00	3.00	2.00
FEX_0010724	29.00	6.00	45.00	5.00	7.00	8.00	2.00	15.00
FEX_0010725	7.00	3.00	21.00	18.00	2.00	14.00	2.00	8.00
FEX_0010726	2.00	4.00	4.00	8.00	0.00	2.00	1.00	15.00
FEX_0010727	3.00	4.00	10.00	3.00	0.00	2.00	0.00	2.00
FEX_0010728	2809.80	2979.45	3159.44	3694.75	3369.75	3410.01	4249.13	3821.89
FEX_0010729	6648.00	4031.00	2646.37	4844.75	3830.00	3476.00	2492.00	3509.00
FEX_0010730	228.00	228.00	393.00	266.71	278.00	447.89	271.86	286.00
FEX_0010731	157.00	78.00	50.00	73.00	95.00	94.00	164.00	96.00
FEX_0010732	67.75	105.40	68.25	116.68	42.33	121.14	65.58	73.96
FEX_0010733	116.49	69.33	27.00	101.53	63.64	150.00	65.65	30.92
FEX_0010734	260.44	313.61	334.38	250.44	150.84	233.94	228.18	291.44
FEX_0010735	419.62	301.39	584.62	352.56	280.40	377.06	239.82	440.18
FEX_0010736	177.91	120.96	123.27	92.89	195.13	143.70	133.72	122.32
FEX_0010737	7.09	14.04	27.73	2.11	32.87	25.30	10.28	9.68
FEX_0010738	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00
FEX_0010739	479.95	494.84	456.30	448.59	424.87	505.72	367.95	2763.92
FEX_0010740	2234.28	1577.45	1726.99	1389.06	1706.36	1714.70	1533.25	1465.35
FEX_0010741	699.00	869.00	520.00	565.00	707.00	595.00	1236.39	604.00
FEX_0010742	35.90	44.64	31.72	22.84	59.93	78.83	33.87	24.00
FEX_0010743	3.10	3.36	4.28	9.16	2.07	3.17	1.13	1.00
FEX_0010744	232.00	231.00	236.00	149.00	129.00	171.00	93.00	118.06
FEX_0010745	4.00	3.00	0.00	4.00	2.00	0.00	0.00	0.00
FEX_0010746	3315.00	886.54	825.84	509.70	1183.86	4157.23	208.80	2129.84
FEX_0010747	63.18	48.59	184.20	107.24	41.73	94.24	51.32	53.09
FEX_0010748	0.00	3.00	2.00	1.00	4.00	2.00	1.00	1.00
FEX_0010749	6804.02	3339.51	1504.91	2126.80	2901.88	1940.08	1798.60	2122.87
FEX_0010750	1.00	1.00	4.00	0.00	4.00	4.00	0.00	5.00
FEX_0010751	396.22	220.67	456.67	212.56	141.07	346.97	168.85	180.16
FEX_0010752	1753.78	1256.33	825.33	924.44	1699.93	1580.03	1346.15	1334.84
FEX_0010753	55.00	36.00	43.00	42.24	45.00	30.00	20.00	32.00
FEX_0010754	849.01	888.00	1147.00	1210.07	862.00	1008.00	991.00	1294.02
FEX_0010755	112.00	59.00	145.00	91.00	77.00	114.00	54.00	66.00
FEX_0010756	7.88	1.00	26.93	3.01	10.03	18.02	12.08	12.95
