Gene	YQ1	YQ2	YQ3	YQ4	YW2	YW3	YW4	YW5
FEX_0010101	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0010102	271.63	486.50	201.62	220.04	649.88	632.77	450.06	929.93
FEX_0010103	2499.32	15629.15	3223.30	9591.07	24491.25	6955.93	4733.67	25119.34
FEX_0010104	321.06	436.35	274.08	348.90	762.87	1341.30	756.27	1017.73
FEX_0010105	1.00	0.00	0.00	1.03	0.00	6.00	0.00	0.00
FEX_0010106	3.00	0.00	0.00	1.11	3.00	0.00	3.00	0.00
FEX_0010107	15.23	5.62	17.55	19.05	14.06	23.77	27.44	12.49
FEX_0010109	2.07	6.00	0.00	8.26	6.12	0.00	1.01	8.00
FEX_0010110	4.00	4.94	3.00	7.00	2.02	7.00	9.39	3.07
FEX_0010111	0.00	0.00	4.11	1.03	0.00	0.00	2.15	3.09
FEX_0010113	3.00	4.00	5.00	4.00	7.00	6.00	8.00	1.00
FEX_0010114	2.00	3.00	1.00	11.00	1.00	8.00	5.00	2.00
FEX_0010115	2.00	3.02	0.00	6.02	9.00	2.05	6.08	0.00
FEX_0010116	1.00	1.00	1.00	2.00	0.00	4.00	3.00	2.00
FEX_0010117	10.00	18.73	19.04	23.99	31.05	26.51	56.90	8.01
FEX_0010118	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
FEX_0010119	2281.76	1555.78	1588.26	2227.29	1523.69	1702.77	2097.29	386.03
FEX_0010120	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
FEX_0010121	1366.24	2276.22	1062.74	2255.71	3188.31	1610.23	1765.71	738.97
FEX_0010122	4.00	2.00	4.00	6.00	2.00	7.00	12.00	11.00
FEX_0010123	0.00	0.00	1.11	0.00	0.00	2.26	0.00	1.38
FEX_0010124	0.00	1.00	3.00	1.00	1.00	2.00	0.00	1.00
FEX_0010125	2.00	0.00	3.00	0.00	0.00	3.00	1.00	0.00
FEX_0010126	805.06	1262.52	1657.81	1462.02	2646.26	1301.72	1372.20	750.55
FEX_0010127	143.94	415.48	293.19	440.98	868.74	214.28	268.80	359.45
FEX_0010128	0.00	0.00	3.00	0.00	1.00	3.07	1.01	0.00
FEX_0010129	250.23	443.40	257.57	333.90	670.16	511.31	460.36	262.85
FEX_0010130	5.00	19.00	9.07	12.00	18.00	3.00	3.00	21.00
FEX_0010131	1184.00	1104.00	948.00	1423.00	1709.00	1190.00	2165.00	320.00
FEX_0010132	5.00	13.00	0.00	10.00	0.00	27.00	2.00	4.00
FEX_0010133	746.29	655.12	829.00	896.53	846.45	1105.09	1357.10	156.53
FEX_0010134	490.77	349.60	465.36	395.10	346.84	510.69	348.64	81.15
FEX_0010135	185.35	211.95	250.24	345.60	820.30	1109.84	349.85	448.00
FEX_0010136	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010137	1454.00	1852.54	1459.00	2214.46	2620.00	1601.00	1181.00	2219.00
FEX_0010138	236.00	457.97	191.00	321.00	451.00	461.94	275.74	310.00
FEX_0010139	117.00	282.46	91.89	158.54	543.00	198.74	187.00	320.62
FEX_0010140	209.00	7.00	836.00	13.00	1.00	153.00	820.00	1177.00
FEX_0010141	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
FEX_0010142	380.00	501.00	288.00	371.00	381.00	403.00	234.00	67.00
FEX_0010143	10.42	15.31	30.39	164.91	10.00	12.96	13.29	28.60
FEX_0010144	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010145	1.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00
FEX_0010146	0.00	0.00	0.00	2.01	0.00	1.12	4.02	0.00
FEX_0010148	2.00	0.00	1.00	2.00	0.00	1.00	0.00	1.00
FEX_0010149	3.00	1.00	1.00	4.00	8.00	1.00	1.00	0.00
FEX_0010150	1.66	1.00	0.00	0.00	1.00	1.06	6.00	0.59
FEX_0010151	1.00	0.00	3.00	2.82	0.00	4.44	2.06	0.00
FEX_0010152	1.00	4.01	2.00	6.96	1.23	14.06	3.30	7.04
FEX_0010153	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010154	6.00	1.00	0.00	7.00	0.00	5.00	0.00	2.00
FEX_0010156	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
FEX_0010157	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
FEX_0010158	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010159	0.00	4.00	0.00	2.00	3.00	8.96	2.10	2.00
FEX_0010160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010161	3.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
FEX_0010162	814.03	797.05	623.03	852.97	1346.72	1970.87	2022.18	476.31
FEX_0010163	8.00	2.00	0.00	0.00	2.01	0.00	3.00	0.00
FEX_0010164	396.00	306.00	360.00	390.00	311.99	401.00	550.00	45.00
FEX_0010165	248.39	375.62	260.80	322.06	483.13	391.20	267.16	154.64
FEX_0010166	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010167	34.00	78.00	41.00	62.00	102.00	62.00	78.00	106.00
FEX_0010168	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
FEX_0010169	3.00	13.88	7.00	10.00	49.00	10.00	8.00	19.00
FEX_0010170	4.00	1.12	6.00	7.00	0.00	6.00	3.00	1.00
FEX_0010171	1.00	0.00	7.00	4.00	0.00	2.00	7.00	5.18
FEX_0010172	11.00	18.00	10.00	13.00	47.00	22.00	22.00	32.00
FEX_0010173	598.12	927.25	649.37	637.40	933.25	339.16	300.03	328.26
FEX_0010174	2768.16	2994.49	3148.10	3068.50	3802.78	3018.61	2718.76	1125.39
FEX_0010175	1243.25	1585.50	1026.64	1554.17	2116.85	1967.93	3014.09	694.40
FEX_0010176	225.69	194.02	249.50	197.46	243.69	295.82	495.15	40.56
FEX_0010177	169.31	415.98	274.50	350.00	589.31	467.18	274.38	237.44
FEX_0010178	0.00	1.00	0.00	5.00	2.00	1.00	3.00	1.00
FEX_0010179	441.00	639.00	364.00	538.00	859.00	649.00	431.00	545.00
FEX_0010180	2.01	1.00	9.01	14.55	5.01	15.03	14.11	5.99
FEX_0010181	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00
FEX_0010182	7.00	4.00	7.02	27.00	13.65	25.00	7.01	20.14
FEX_0010183	4.00	3.00	2.00	9.00	22.00	0.00	5.00	18.00
FEX_0010184	0.00	0.00	15.63	5.24	0.00	21.91	0.00	3.63
FEX_0010185	103.25	103.64	53.16	92.62	127.31	94.66	131.92	107.78
FEX_0010186	8.00	17.00	17.05	12.01	15.00	18.00	17.00	19.00
FEX_0010187	3.00	25.00	23.00	27.00	4.00	29.00	17.00	25.00
FEX_0010188	114.30	119.48	95.13	91.67	144.75	263.01	167.69	85.10
FEX_0010189	258.00	312.00	314.00	336.00	396.00	395.00	375.00	84.00
FEX_0010190	41.00	28.00	13.00	35.00	26.00	33.00	24.00	32.00
FEX_0010191	681.30	591.90	551.06	486.27	615.14	587.83	406.19	414.34
FEX_0010192	1089.00	1632.00	1001.00	1521.00	1767.00	1200.63	1456.00	454.00
FEX_0010193	2612.31	2028.46	1275.49	2056.56	2247.85	1398.95	1572.02	548.40
FEX_0010194	203.46	157.46	0.00	488.67	388.10	538.07	882.96	16.83
FEX_0010195	494.22	653.90	1670.16	589.77	656.47	732.34	670.75	613.97
FEX_0010196	14.05	17.00	11.00	26.77	10.00	14.00	24.00	7.00
FEX_0010197	285.92	327.13	235.32	267.03	402.86	727.86	390.04	383.70
FEX_0010198	23.00	30.00	8.00	14.00	50.00	23.00	22.04	174.41
FEX_0010199	2.00	0.00	0.00	0.00	0.00	10.00	2.04	2.00
FEX_0010200	0.00	7.29	9.78	39.77	36.00	12.99	4.14	1.00
FEX_0010201	0.00	2.00	0.00	1.00	1.00	5.00	1.00	3.00
FEX_0010202	7.00	5.00	9.00	11.00	12.00	10.00	23.00	6.00
FEX_0010203	3.96	7.00	3.00	12.07	1.02	9.00	17.34	13.39
FEX_0010204	0.00	0.00	1.01	2.23	1.00	2.10	0.97	0.00
FEX_0010205	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3.77
FEX_0010206	41.07	47.35	76.85	50.15	98.74	64.70	55.39	64.42
FEX_0010207	257.51	434.09	984.61	319.31	767.08	539.75	604.92	596.56
FEX_0010208	557.42	564.55	580.53	528.54	551.17	669.55	1133.64	70.92
FEX_0010209	1851.02	2525.01	1171.42	1649.64	1334.00	1126.00	1090.43	448.00
FEX_0010210	14996.25	38244.94	16226.14	32457.72	160.00	1926.11	69.50	11.40
FEX_0010212	54.00	79.00	72.00	178.00	121.00	60.00	30.00	58.00
FEX_0010213	409.00	493.00	460.00	479.00	809.00	509.00	684.00	387.00
FEX_0010214	14.06	13.90	15.82	18.96	41.04	53.06	47.29	13.47
FEX_0010215	0.00	0.00	0.00	0.09	96.15	0.00	40.18	292.93
FEX_0010216	440.94	645.14	474.04	766.71	2157.68	1116.92	913.76	987.63
FEX_0010217	34.00	30.81	19.46	47.36	94.84	66.01	61.91	74.32
FEX_0010218	5.02	9.52	5.00	12.80	2.00	3.00	3.00	3.31
FEX_0010219	1.00	0.00	0.00	4.00	3.00	1.00	1.00	3.00
FEX_0010220	48.00	81.00	21.00	46.00	175.00	84.13	77.00	179.02
FEX_0010221	3.00	0.00	4.00	0.00	6.02	3.03	5.00	5.14
FEX_0010222	21.54	48.46	8.43	20.55	93.10	0.00	18.53	0.00
FEX_0010223	1.15	0.00	0.00	20.09	0.00	47.19	2.19	18.54
FEX_0010224	48.49	82.58	17.75	41.81	228.76	54.92	68.18	233.10
FEX_0010225	4.00	4.00	7.00	6.00	0.00	4.00	4.00	4.00
FEX_0010226	3.00	6.23	3.00	3.00	7.00	14.00	21.00	1.00
FEX_0010227	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.33
FEX_0010228	491.08	503.65	906.22	297.98	446.72	889.87	567.70	702.56
FEX_0010229	1224.88	1493.64	2081.76	787.50	1109.84	2479.24	2616.07	1339.47
FEX_0010230	6.00	4.00	4.00	6.00	2.00	14.00	20.00	8.00
FEX_0010231	363.91	482.13	287.97	572.07	1300.13	438.04	443.39	858.94
FEX_0010232	6.00	9.00	10.00	19.00	35.00	21.94	16.00	8.00
FEX_0010233	16.00	12.00	26.00	8.00	25.00	40.06	42.00	20.00
FEX_0010234	11.00	5.00	6.00	13.00	12.00	16.00	20.00	5.00
FEX_0010235	25.00	24.00	15.00	16.00	26.00	42.00	40.00	7.00
FEX_0010236	2.09	88.73	3.22	55.02	34.87	3.96	77.73	1.06
FEX_0010237	2485.79	2271.75	2618.95	3315.19	3395.28	3283.20	3786.00	508.27
FEX_0010238	640.96	470.91	214.64	149.41	183.44	295.63	938.92	160.50
FEX_0010239	3.04	8.00	12.00	75.66	0.00	6.00	5.00	0.00
FEX_0010240	0.00	1.00	8.00	35.00	1.00	0.00	0.00	2.00
FEX_0010241	6.00	4.00	0.00	3.00	0.00	0.00	2.11	0.00
FEX_0010242	5.61	7.73	6.40	30.92	0.00	32.26	15.87	8.00
FEX_0010243	0.00	0.00	1.00	1.00	0.00	1.00	1.00	1.00
FEX_0010244	0.00	0.00	3.00	5.42	0.00	2.85	0.00	1.64
FEX_0010246	10.83	10.85	13.00	17.09	49.05	18.43	11.66	20.57
FEX_0010247	0.00	1.00	0.00	1.00	0.00	0.00	0.00	2.68
FEX_0010249	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010250	1.00	0.00	1.00	4.00	0.00	0.00	7.00	0.00
FEX_0010251	4.99	0.00	0.00	4.03	0.00	12.13	9.03	1.52
FEX_0010252	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010253	1.03	0.00	1.32	4.65	0.00	1.94	0.00	1.48
FEX_0010256	0.00	1.00	0.00	2.00	4.00	1.00	1.00	0.00
FEX_0010257	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010258	1.00	1.00	1.00	1.00	1.00	0.00	2.00	2.00
FEX_0010259	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010260	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010261	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
FEX_0010262	2.00	0.00	0.00	7.00	0.00	0.00	5.00	2.00
FEX_0010263	2.05	5.73	10.81	64.01	2.00	15.54	3.12	3.00
FEX_0010264	10.01	3.31	8.94	6.39	1.00	10.25	4.65	1.47
FEX_0010266	15.93	22.00	8.00	17.53	8.00	16.00	31.73	8.92
FEX_0010269	32.26	25.83	29.22	30.08	26.61	36.95	50.94	9.75
FEX_0010270	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
FEX_0010271	11.93	8.36	0.00	7.96	3.47	10.79	4.00	4.00
FEX_0010272	1.00	0.00	1.00	1.00	1.00	2.00	1.00	1.00
FEX_0010273	3.00	0.00	2.00	3.00	0.00	3.00	0.00	1.00
FEX_0010274	14.76	16.51	15.59	29.64	6.01	39.32	33.21	16.14
FEX_0010275	1.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00
FEX_0010276	5.75	0.00	1.00	0.00	1.29	4.64	1.65	2.00
FEX_0010277	0.00	0.00	1.01	0.00	0.00	1.00	2.05	2.04
FEX_0010279	1.00	1.00	0.00	1.00	3.00	0.00	0.00	0.00
FEX_0010280	1.01	1.01	2.06	10.45	3.03	5.03	5.22	18.52
FEX_0010281	3.38	10.48	6.27	11.35	3.00	8.63	6.01	5.49
FEX_0010282	19.58	24.87	31.77	76.04	2.00	62.90	18.78	81.04
FEX_0010283	2.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00
FEX_0010284	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010285	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
FEX_0010286	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
FEX_0010287	3.21	0.00	1.00	2.72	0.00	0.00	2.64	2.00
FEX_0010288	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010289	5.00	0.00	1.00	4.00	0.00	7.04	7.00	5.00
FEX_0010290	2.00	3.96	0.00	2.03	0.00	20.00	6.00	1.00
FEX_0010291	104.94	1244.81	116.80	133.58	835.78	141.63	559.66	180.52
FEX_0010292	2609.08	2373.19	1577.20	2657.42	2697.22	2186.37	1589.34	1475.48
FEX_0010293	56.78	43.96	58.50	61.58	140.76	551.19	102.24	7.74
FEX_0010294	52.35	119.23	84.45	100.65	262.99	220.79	309.59	37.44
FEX_0010295	281.20	265.39	249.23	316.76	289.14	372.61	437.03	336.61
FEX_0010296	742.03	346.84	1032.94	256.58	219.51	725.11	1584.61	2454.61
FEX_0010297	1431.91	1506.31	905.02	1065.72	2334.61	2678.99	2941.61	2375.67
FEX_0010298	75.00	53.00	40.00	28.00	26.00	22.00	33.00	42.00
FEX_0010299	794.88	848.25	1148.43	1200.87	774.74	1245.55	1533.62	124.96
FEX_0010300	228.07	352.22	186.89	332.56	597.10	260.43	205.02	622.85
FEX_0010301	417.60	399.28	141.49	473.67	504.95	625.18	762.76	122.29
FEX_0010302	860.33	1076.50	955.62	1054.76	1427.95	1274.39	1601.21	241.86
FEX_0010303	289.98	175.31	248.87	151.52	127.96	150.27	265.79	116.53
FEX_0010304	534.00	492.80	317.00	374.83	407.55	436.73	620.81	81.00
FEX_0010305	276.00	323.00	272.00	252.00	226.00	259.00	175.00	65.00
FEX_0010306	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010307	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010308	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
FEX_0010309	6.33	2.03	5.18	6.51	6.16	8.38	24.77	11.49
FEX_0010310	26.90	24.02	19.45	49.34	8.00	38.30	56.49	42.73
FEX_0010311	3.21	7.64	5.35	0.00	7.58	10.24	10.67	5.72
FEX_0010312	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.99
FEX_0010313	61.00	116.00	21.00	0.00	38.00	55.00	48.00	17.00
FEX_0010314	1.00	0.00	0.00	1.00	0.00	2.00	0.00	1.00
FEX_0010316	1.00	1.00	1.00	6.86	1.02	7.02	2.12	0.00
FEX_0010317	0.00	0.00	0.00	0.00	3.62	0.00	0.00	3.68
FEX_0010319	2.00	1.00	6.22	2.00	1.00	0.00	1.00	3.98
FEX_0010320	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00
FEX_0010321	2.00	8.00	1.00	1.03	0.00	4.00	2.00	7.00
FEX_0010323	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010324	8.10	3.00	5.92	5.01	1.00	5.00	6.46	7.17
FEX_0010325	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00
FEX_0010326	2.00	0.00	2.00	0.00	1.00	2.16	6.99	0.00
FEX_0010327	1.00	4.00	5.04	7.45	2.14	6.80	2.30	6.00
FEX_0010328	2.01	1.00	0.00	2.00	2.00	0.00	3.00	1.00
FEX_0010329	77.00	84.00	97.00	114.00	159.00	99.00	191.00	22.00
FEX_0010330	1.00	0.00	0.00	3.00	2.00	0.00	0.00	0.00
FEX_0010331	2.00	2.00	0.00	6.00	1.00	1.00	0.00	1.00
FEX_0010332	15.68	5.70	7.05	8.70	1.25	20.64	25.62	4.58
FEX_0010333	0.00	2.00	3.00	1.00	0.00	3.01	6.99	2.00
FEX_0010334	15.00	9.00	4.00	11.00	8.00	23.50	24.01	11.00
FEX_0010335	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00
FEX_0010336	1.00	1.00	1.00	0.00	0.00	4.00	2.01	0.00
FEX_0010337	1.00	0.00	0.00	2.00	0.00	5.00	2.00	0.00
FEX_0010338	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010340	8.73	13.93	11.02	11.90	14.79	12.23	10.56	2.00
FEX_0010341	0.00	1.00	0.00	3.00	0.00	3.00	1.00	1.00
FEX_0010342	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010343	6.15	3.00	3.00	15.47	1.00	15.18	1.07	13.33
FEX_0010344	0.00	0.97	1.04	3.01	0.00	1.04	2.00	1.00
FEX_0010345	0.00	0.00	0.00	2.00	1.00	6.00	3.00	0.00
FEX_0010346	7.00	1.00	1.20	3.81	2.65	6.45	1.99	5.82
FEX_0010347	0.00	0.00	0.00	0.00	2.18	1.56	0.00	0.00
FEX_0010348	1.73	1.00	0.00	2.00	1.00	0.00	0.00	0.00
FEX_0010349	2.00	0.00	0.00	0.00	0.00	3.00	1.00	0.00
FEX_0010350	691.54	1757.91	825.99	2035.53	3600.82	1633.82	1627.42	2336.77
FEX_0010351	346.98	573.97	604.95	806.97	1345.87	857.85	593.95	1271.96
FEX_0010352	365.32	500.89	393.80	379.67	602.09	327.00	278.99	441.17
FEX_0010353	187.00	12.00	457.00	9.00	58.00	187.00	719.00	347.00
FEX_0010354	0.00	2.00	0.00	1.00	2.00	3.00	3.00	0.00
FEX_0010355	4.02	3.03	6.05	9.03	20.13	23.15	11.05	5.04
FEX_0010356	591.68	1069.11	672.52	1316.37	1887.91	1143.00	1229.19	470.83
FEX_0010357	199.04	90.00	630.00	187.00	94.00	91.43	233.79	26.00
FEX_0010358	52.47	252.95	332.71	191.21	541.75	389.92	87.14	117.26
FEX_0010359	282.53	410.05	250.29	402.79	972.25	972.08	883.86	743.74
FEX_0010360	14.25	47.54	19.42	27.72	14.51	4.58	6.71	5.91
FEX_0010361	73.79	118.46	320.58	36.28	43.49	246.42	338.29	105.44
FEX_0010362	6.96	3.59	4.90	0.00	1.19	4.63	8.09	7.07
FEX_0010363	13.04	16.41	7.10	9.00	9.81	22.23	28.77	32.93
FEX_0010364	5.26	2.00	5.23	1.16	0.00	3.25	0.00	11.00
FEX_0010365	18.04	8.00	7.06	19.23	0.00	26.74	11.78	32.00
FEX_0010366	10.88	9.04	3.00	11.95	1.40	16.86	15.33	7.66
FEX_0010367	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010368	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00
FEX_0010369	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010370	0.00	0.00	0.00	1.01	0.00	2.79	0.00	0.00
FEX_0010371	0.00	2.00	2.31	3.00	1.00	2.00	2.02	4.00
FEX_0010372	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010373	277.06	310.76	206.32	442.33	19.16	465.96	439.67	379.67
FEX_0010374	0.00	1.00	2.68	4.00	2.00	3.17	3.34	1.00
FEX_0010375	16.13	23.23	8.21	18.54	68.14	18.43	48.39	18.91
FEX_0010376	92.01	143.11	124.00	102.08	196.03	99.00	146.20	158.60
FEX_0010377	164.00	164.00	233.00	129.00	176.00	283.78	287.00	82.00
FEX_0010378	155.25	173.39	49.93	45.44	139.15	155.94	52.33	104.65
FEX_0010379	191.00	365.00	213.00	360.00	647.00	240.00	171.00	116.00
FEX_0010380	527.04	410.15	622.01	751.23	951.93	642.40	735.36	278.10
FEX_0010381	1252.00	1225.00	909.00	1205.00	1309.00	1085.00	722.00	1007.00
FEX_0010382	2110.21	2076.77	1707.05	1736.72	1981.27	2053.85	1583.65	1091.65
FEX_0010383	123.54	158.82	114.89	179.52	242.40	160.00	106.29	192.08
FEX_0010384	375.75	307.61	239.07	257.56	330.85	559.06	645.36	213.35
FEX_0010385	186.81	161.42	68.06	140.69	201.78	152.49	85.39	242.27
FEX_0010386	227.00	159.00	166.00	142.00	170.00	262.00	263.00	135.00
FEX_0010387	57.00	203.00	193.00	259.00	297.00	57.00	265.00	151.00
FEX_0010388	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010389	1067.00	1169.00	448.00	1158.00	911.00	920.00	532.00	97.00
FEX_0010390	10985.00	14406.00	1481.00	13903.00	736.00	3819.00	800.00	152.00
FEX_0010391	507.58	944.92	641.91	1250.87	1421.50	1247.61	1194.53	170.30
FEX_0010392	246.58	447.98	350.94	682.97	736.17	643.93	485.97	117.83
FEX_0010393	8506.11	8559.95	1951.61	5086.10	2039.70	5226.46	1436.22	484.00
FEX_0010394	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010395	34.85	45.50	9.05	17.84	24.54	22.56	11.39	2.53
FEX_0010396	11098.73	10230.92	2034.64	8281.76	931.99	3258.35	1063.75	1023.80
FEX_0010397	2401.54	2065.95	662.89	1790.94	630.08	1449.61	641.30	613.19
FEX_0010398	58.00	137.00	109.00	235.00	326.00	123.00	141.00	83.00
FEX_0010399	8.00	10.00	12.00	4.00	11.00	7.00	25.00	2.00
FEX_0010400	1.00	1.00	1.17	1.19	0.00	3.73	1.22	3.00
FEX_0010401	303.00	465.00	574.00	613.35	1111.41	486.24	485.99	259.97
FEX_0010402	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010403	0.00	3.00	3.00	0.00	0.00	0.00	1.00	3.83
FEX_0010404	3.00	2.00	4.00	3.00	1.00	7.00	8.81	8.10
FEX_0010405	0.00	3.00	0.00	2.00	0.00	7.00	0.00	2.00
FEX_0010406	1.00	7.00	2.00	4.00	1.00	3.00	2.00	0.00
FEX_0010407	20.22	11.03	0.00	3.00	0.00	8.00	6.00	7.00
FEX_0010408	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010409	0.00	0.00	1.29	0.00	1.00	2.00	2.00	1.00
FEX_0010410	4.16	0.00	5.51	10.16	0.00	5.97	6.06	14.10
FEX_0010411	0.00	0.00	0.00	0.96	0.00	0.00	0.00	0.00
FEX_0010412	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010413	7.22	8.29	10.00	28.85	3.00	19.32	17.03	4.40
FEX_0010414	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010415	5.94	7.01	7.00	14.00	6.00	21.97	27.84	4.00
FEX_0010416	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
FEX_0010417	73.00	24.00	8.00	35.00	57.00	29.00	159.00	54.00
FEX_0010418	0.00	0.00	0.00	0.00	1.00	3.00	2.53	1.00
FEX_0010419	69.00	163.48	35.00	86.22	157.00	45.99	29.00	197.25
FEX_0010420	85.95	64.00	123.24	97.76	85.53	90.87	39.65	50.66
FEX_0010421	154.41	180.09	95.62	56.99	162.56	175.83	234.52	46.55
FEX_0010422	71.25	176.10	53.38	86.01	162.05	126.83	175.00	131.45
FEX_0010423	13.00	50.00	16.00	28.00	58.00	13.00	16.00	36.00
FEX_0010424	22.00	31.00	5.00	1.00	2.00	14.00	1.00	4.00
FEX_0010425	6.65	15.31	2.60	16.61	17.98	15.02	5.40	6.93
FEX_0010427	10.95	122.18	48.68	228.00	206.27	28.42	92.60	303.68
FEX_0010428	5.01	0.00	1.00	3.00	0.00	6.00	1.00	0.00
FEX_0010429	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
FEX_0010430	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
FEX_0010432	9.00	6.00	2.00	22.00	3.00	4.00	4.00	1.00
FEX_0010433	52.11	109.67	37.91	66.23	229.17	100.86	110.25	133.88
FEX_0010434	3.86	12.58	3.86	15.29	12.73	15.48	5.91	15.05
FEX_0010435	0.57	1.12	3.10	0.00	1.11	0.99	0.00	0.00
FEX_0010436	0.00	8.00	0.00	2.00	0.00	0.00	2.29	5.23
FEX_0010437	77.00	58.83	57.77	61.15	200.98	280.10	76.82	136.13
FEX_0010438	14.89	9.33	36.09	24.77	33.83	5.14	33.75	12.12
FEX_0010439	5.00	1.00	2.00	10.00	12.00	19.00	6.00	11.00
FEX_0010440	113.61	176.33	147.79	200.19	290.95	204.17	145.04	156.19
FEX_0010441	969.39	1200.67	839.00	1259.59	1464.05	1626.83	1082.78	536.60
FEX_0010442	30.00	48.00	54.00	59.00	240.00	146.00	69.00	442.00
FEX_0010443	3.00	8.56	9.08	21.80	8.97	13.05	3.15	15.34
FEX_0010444	9.00	15.44	11.92	29.20	90.03	32.95	17.85	211.66
FEX_0010445	3.00	1.00	0.00	2.00	0.00	2.00	4.00	1.00
FEX_0010446	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00
FEX_0010447	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
FEX_0010448	4.00	0.00	2.33	1.18	0.00	0.00	7.00	0.00
FEX_0010449	0.00	0.00	1.67	0.82	0.00	1.00	0.00	0.00
FEX_0010450	701.00	680.00	1139.00	509.00	850.00	959.00	743.14	727.00
FEX_0010451	1.00	8.00	4.98	13.06	8.52	3.00	7.00	13.52
FEX_0010453	924.68	925.13	1005.66	971.46	1290.50	1467.07	1409.45	234.30
FEX_0010454	4.00	3.00	5.00	7.57	6.00	23.00	14.00	5.00
FEX_0010455	101.47	126.29	25.48	74.00	121.85	99.79	108.31	127.99
FEX_0010456	191.38	303.41	262.70	241.70	775.57	387.41	255.66	332.71
FEX_0010457	48.53	29.08	15.81	16.43	59.14	75.93	40.22	46.77
FEX_0010458	1245.42	542.00	397.00	1195.35	1476.33	1090.01	1125.96	1045.00
FEX_0010459	304.76	390.50	268.71	366.45	383.99	303.93	462.02	77.53
FEX_0010460	2373.43	4315.54	1901.10	3048.52	3603.76	2805.81	1812.85	919.71
FEX_0010461	1085.81	1184.97	1166.19	1867.03	2576.25	1533.27	1804.12	920.76
FEX_0010462	243.44	419.73	202.21	202.79	387.49	235.51	290.61	249.72
FEX_0010463	1806.56	1961.27	1143.79	2161.21	1144.51	1089.49	1168.39	659.28
